Annual,APR,AUG,DEC,FEB,JAN,JUL,JUN,Jan-Feb,Jun-Sep,MAR,MAY,Mar-May,NOV,Number of Records,OCT,Oct-Dec,SEP,Subdivision,Year
758.3,2.6,266.3,0,0.1,0.4,274.4,39.6,0.5,606.2,0.1,45.8,48.5,96.6,1,6.5,103.1,25.8,GUJARAT REGION,1982
1213.9,8,405.9,0,0,0.1,408.8,129.3,0.1,1124.7,0,1.3,9.4,0,1,79.8,79.8,180.8,GUJARAT REGION,1983
853.6,0,421.4,0,0,0,250.5,85.2,0,846.3,0,0,0,1.7,1,5.7,7.3,89.2,GUJARAT REGION,1984
589.7,0.8,182.5,0.3,0,0,247.2,14.7,0,462.4,0,2.1,2.9,0,1,124,124.3,18.1,GUJARAT REGION,1985
501.8,0,149.4,0,0,0,161.8,180.1,0,497.1,0.1,2,2.1,1.1,1,1.5,2.6,5.9,GUJARAT REGION,1986
401.9,0,180.6,10.7,0.5,0.4,119.4,69.6,0.9,375.2,0,0.3,0.4,11.2,1,3.4,25.4,5.7,GUJARAT REGION,1987
1097.4,2.5,245.5,0,0,0,573.1,74.7,0,1083.7,0,0,2.5,0,1,11.2,11.2,190.4,GUJARAT REGION,1988
822.8,0,298.3,0,0,1.3,351.2,112.5,1.3,819.9,0,0.1,0.1,0,1,1.5,1.5,58,GUJARAT REGION,1989
1118.4,0,530.5,3.8,3.3,0,221.6,79,3.3,1057.3,0.2,32.9,33.2,4.8,1,16,24.6,226.2,GUJARAT REGION,1990
672.7,0,133.8,0,0,0,440.8,55.6,0,672,0,0,0,0.7,1,0,0.7,41.8,GUJARAT REGION,1991
901.1,0,244.4,0,0,0.8,256.3,132.8,0.8,877.7,0,0.9,0.9,2.5,1,19.2,21.7,244.1,GUJARAT REGION,1992
941.4,0,69.5,0,1.7,0,557.4,133.2,1.7,908,0.1,0,0.1,1.5,1,30.1,31.7,147.8,GUJARAT REGION,1993
1534.5,0.1,370.1,0,0,7.2,490.6,320.7,7.2,1525.1,0,0,0.2,0.1,1,2,2.1,343.7,GUJARAT REGION,1994
684.3,0,127.4,0.7,0,2.2,451,8.5,2.2,657.9,0.2,0,0.3,0.3,1,22.9,23.9,71,GUJARAT REGION,1995
902.8,0,228.5,0,0,1,374.6,123.9,1,878.3,0,0,0,0.1,1,23.3,23.4,151.3,GUJARAT REGION,1996
1068.9,3.3,358,0.9,0,0.7,241.9,355.3,0.7,1051.3,0.2,3.6,7.1,0.9,1,8.1,9.8,96.1,GUJARAT REGION,1997
1070,0,196.1,0,0.1,0,312.2,111.5,0.1,966.7,0,0,0,4.4,1,98.8,103.2,346.9,GUJARAT REGION,1998
568.4,0,55.1,0,2,0,219.4,158,2,489.6,0,7.4,7.4,0,1,69.5,69.5,57.2,GUJARAT REGION,1999
550.6,0,133,3.6,0.1,0,301.1,62.9,0.1,510.6,0,36.1,36.1,0,1,0.2,3.9,13.5,GUJARAT REGION,2000
849,0.2,256.8,0,0,6.1,320,216.9,6.1,811.5,0,2.1,2.3,0.2,1,28.9,29,17.8,GUJARAT REGION,2001
637.2,0,238.5,0.1,0,4.1,45.8,234.2,4.1,632.2,0.1,0,0.1,0.1,1,0.6,0.8,113.7,GUJARAT REGION,2002
1160.3,0,314.6,0,6.1,0,518.7,209.3,6.1,1152.2,0.1,0,0.1,0,1,1.9,1.9,109.5,GUJARAT REGION,2003
1005.8,0,553.7,0,0,0,238.2,135.5,0,979.1,0,4.4,4.4,0,1,22.2,22.3,51.8,GUJARAT REGION,2004
1316.4,0,229.4,0,0,0,378.7,367.3,0,1314.7,0,0.3,0.3,0,1,1.4,1.4,339.2,GUJARAT REGION,2005
1478,0,624.8,0,0,0,576,123.5,0,1464.9,0.8,0.2,1.1,2.9,1,9.2,12.1,140.6,GUJARAT REGION,2006
1178.9,0,345.6,0,0.4,0.1,567.8,94,0.5,1176.7,0,0.3,0.3,1.4,1,0,1.4,169.4,GUJARAT REGION,2007
911.1,3.1,369.5,2.3,0,0,261.9,58.2,0,893.9,0,0.1,3.3,0.1,1,11.6,14,204.3,GUJARAT REGION,2008
641.6,0,143.5,0,0,0,390.3,17,0,605.7,0.3,0,0.3,8.1,1,27.4,35.5,54.9,GUJARAT REGION,2009
1088.7,0,431,0.2,0,0.2,328.2,59.3,0.2,1035,0,0,0,41,1,12.2,53.4,216.6,GUJARAT REGION,2010
890.5,0,451.7,0,0.2,0,259.2,16.3,0.2,889.8,0,0,0,0,1,0.4,0.4,162.5,GUJARAT REGION,2011
714,0,230.3,0,0,0.1,178.2,34.4,0.1,706.7,0,0,0,0,1,7.1,7.1,263.8,GUJARAT REGION,2012
1118.6,4.6,211.1,0,0.9,0,405.4,155.7,0.9,1059.6,0.1,0,4.7,0.1,1,53.2,53.3,287.3,GUJARAT REGION,2013
705.7,1,138.6,0,0.1,5.7,307.5,11.6,5.8,692.8,0.2,1.3,2.5,1.3,1,3.3,4.6,235.1,GUJARAT REGION,2014
622.9,5.5,37.4,0,0,1.8,354.7,120.7,1.8,606.1,6.1,0.9,12.5,0.3,1,2.2,2.6,93.4,GUJARAT REGION,2015
181.3,0.2,62.5,0.7,0,1.9,87.8,9.1,1.9,171.4,0.1,3.2,3.5,0,1,3.8,4.4,12,SAURASHTRA & KUTCH,1901
401.1,0.5,160,6.5,0,0.1,92.9,14.4,0.1,391.2,0,1.1,1.6,0.1,1,1.5,8.2,123.9,SAURASHTRA & KUTCH,1902
522.8,0,96.1,0,0,0.5,337.9,10.5,0.5,506.4,1.7,3.1,4.8,0,1,11.1,11.1,61.9,SAURASHTRA & KUTCH,1903
185.6,0,9.4,0,5.8,1.4,111.2,9.5,7.1,159,17.5,0,17.5,1.7,1,0.3,2,28.9,SAURASHTRA & KUTCH,1904
290,0.4,12.3,0,1,1.5,254.5,6.4,2.5,286,0.6,0,1,0,1,0.4,0.5,12.8,SAURASHTRA & KUTCH,1905
540.3,0,152.2,0.6,28.2,0.9,161,126,29.1,495.7,0,0,0,0,1,14.9,15.5,56.6,SAURASHTRA & KUTCH,1906
509.6,2.3,213.7,0,19.7,0,201.1,69,19.8,487.1,0,0.4,2.7,0,1,0,0,3.3,SAURASHTRA & KUTCH,1907
527.9,0,198.8,0,0,3.6,284.8,30.2,3.6,524.3,0,0,0,0,1,0.1,0.1,10.4,SAURASHTRA & KUTCH,1908
586.4,3.6,64.8,6.7,3.5,0.2,247.5,99.6,3.7,569.2,0,1,4.5,0,1,2.3,9,157.2,SAURASHTRA & KUTCH,1909
549.7,0.4,194.2,0,0,0.3,162.1,163.8,0.3,544.8,0,0.5,0.8,0.2,1,3.6,3.8,24.7,SAURASHTRA & KUTCH,1910
140.4,0,27.4,0.4,0,1.5,12.6,42.1,1.5,102,35.5,0.5,36.1,0.2,1,0.2,0.8,19.9,SAURASHTRA & KUTCH,1911
652.6,0.5,133.5,0,0,0,428.7,62.6,0,645,0.7,0.3,1.5,3.4,1,2.7,6,20.2,SAURASHTRA & KUTCH,1912
751.9,0,122.6,0.1,0,0,352.8,213.1,0,750.3,0.1,0.7,0.9,0,1,0.5,0.6,61.9,SAURASHTRA & KUTCH,1913
577.1,0,36.5,0,9.8,0,118.1,161.3,9.8,553.9,0.4,4.9,5.2,4.1,1,4.2,8.3,238,SAURASHTRA & KUTCH,1914
245.8,7.2,12.3,0.2,1.3,1.3,99.3,34.9,2.6,176,7.9,1.3,16.4,0,1,50.6,50.8,29.5,SAURASHTRA & KUTCH,1915
495.9,0,238.9,0,0,0,105.7,21,0,463.9,0,2.7,2.7,0,1,29.3,29.3,98.3,SAURASHTRA & KUTCH,1916
886.7,1.5,209.9,0,0.2,3.4,215.2,81.4,3.7,616.1,0,57,58.5,0,1,208.5,208.5,109.6,SAURASHTRA & KUTCH,1917
117.6,0.6,49,0,0,0,45,9.9,0,112.4,0.6,3.8,5,0,1,0.2,0.2,8.6,SAURASHTRA & KUTCH,1918
445.1,1.1,179.6,0,0,7.5,170.4,24.9,7.5,406,0,0.9,2,11.3,1,18.2,29.6,31.2,SAURASHTRA & KUTCH,1919
490.1,0.2,52.4,0,4.5,12.5,145.2,237.7,17,451.8,0.3,20.7,21.2,0,1,0,0,16.5,SAURASHTRA & KUTCH,1920
598.1,0,79.1,0.2,0,0,317.4,8.6,0,595.2,0,0,0,0,1,2.7,2.9,190,SAURASHTRA & KUTCH,1921
334.9,1,31.5,2.3,0,0,127.4,40.7,0,330.3,0,0.1,1.1,0,1,1.1,3.5,130.6,SAURASHTRA & KUTCH,1922
205,0.5,69.8,0,11.4,0,103.7,2,11.4,189.5,0,2.7,3.2,0,1,0.8,0.8,14,SAURASHTRA & KUTCH,1923
310.7,0,78.6,0.4,0.1,0,121.3,41,0.1,303.1,0.1,6.7,6.8,0,1,0.3,0.7,62.1,SAURASHTRA & KUTCH,1924
340.6,0,29.2,0,0,0,79.9,200.5,0,317.1,0,11.7,11.7,11.8,1,0,11.8,7.6,SAURASHTRA & KUTCH,1925
901.4,2.2,212.3,0,0,6,250.4,9.9,6,869.2,0.3,22.1,24.5,0,1,1.7,1.7,396.6,SAURASHTRA & KUTCH,1926
639.5,0,47.7,5.1,8.8,0,442.1,52.5,8.8,598.1,0.1,1.9,1.9,3.5,1,22,30.6,55.8,SAURASHTRA & KUTCH,1927
426.8,0.2,91.8,0,0,0.6,203.4,4.8,0.6,388.8,0,0,0.2,10.3,1,26.9,37.1,88.9,SAURASHTRA & KUTCH,1928
421.8,3.1,63.2,21.3,0,5.1,268.4,39.6,5.1,382.8,0,0.5,3.6,1.3,1,7.7,30.3,11.5,SAURASHTRA & KUTCH,1929
450.2,0.1,38.2,0.1,0.5,4.8,225,124.1,5.3,425.8,0,1.8,1.8,0,1,17.1,17.3,38.5,SAURASHTRA & KUTCH,1930
329.7,0.1,119.2,0,0.6,0.2,115,8.1,0.7,263.1,0,3.1,3.2,2.5,1,60.1,62.6,20.8,SAURASHTRA & KUTCH,1931
492.5,0,38.5,0,0,0,384.1,16.1,0,457.2,0,0.3,0.3,0,1,35,35,18.4,SAURASHTRA & KUTCH,1932
757.9,11.4,242,0.2,4.5,0,220.1,59.6,4.5,628.7,1.2,103.9,116.4,2.2,1,5.9,8.3,107,SAURASHTRA & KUTCH,1933
398.4,0.1,104.8,0,0,0,114.9,161.6,0,392.7,0.6,0,0.8,4,1,0.9,4.9,11.4,SAURASHTRA & KUTCH,1934
524.1,2.5,64.6,0.4,0,11.5,353,44.8,11.5,504.7,0,0,2.5,0,1,4.9,5.3,42.3,SAURASHTRA & KUTCH,1935
371.1,0,17.3,0.8,3.2,0,87.8,114.4,3.2,334.1,0.4,0.2,0.6,32.4,1,0,33.2,114.6,SAURASHTRA & KUTCH,1936
533.6,0,6,16.1,2.4,0,271.4,117.2,2.4,506.8,0,0,0,0,1,8.3,24.4,112.2,SAURASHTRA & KUTCH,1937
346,0,59.2,0.3,0,0,114.3,141.4,0,320.2,0,10,10,0,1,15.4,15.7,5.3,SAURASHTRA & KUTCH,1938
179.4,0,79.5,0,8.6,0,62.2,9,8.6,162.5,2.3,0,2.3,1.9,1,4.1,6,11.8,SAURASHTRA & KUTCH,1939
356.5,0.1,85.6,0,6.4,7.2,87.6,111.6,13.6,307.9,6.5,1.7,8.3,24.5,1,2.2,26.7,23.2,SAURASHTRA & KUTCH,1940
401.8,0.1,13.4,2,3.4,0.5,347.2,14.4,3.8,392.2,0,0.8,0.9,0,1,2.9,4.9,17.1,SAURASHTRA & KUTCH,1941
342.2,0,146.7,0.1,21,1,111.3,13.2,22,314.1,0,6,6,0,1,0,0.1,42.9,SAURASHTRA & KUTCH,1942
526.6,1.8,13.4,0,0,0.2,352.7,62.1,0.2,499.9,0,8.8,10.6,0.1,1,15.8,15.9,71.7,SAURASHTRA & KUTCH,1943
717.6,0,196.4,1.3,0,0.9,429.5,70,0.9,708.9,2.1,4,6.1,0,1,0.3,1.6,13.1,SAURASHTRA & KUTCH,1944
633.1,0.7,102.9,0,0,10,328.3,120.9,10,621.2,0,0.4,1.1,0,1,0.8,0.8,69.1,SAURASHTRA & KUTCH,1945
473.4,0.9,156.5,0.6,0.4,0,134.3,137.1,0.4,458.3,0,3.2,4.1,8.2,1,1.8,10.6,30.3,SAURASHTRA & KUTCH,1946
558.8,64.4,260.4,0,0,0,79.1,1.2,0,492.2,0,0,64.4,0,1,2.1,2.1,151.6,SAURASHTRA & KUTCH,1947
247.7,0,74.7,1.4,0,8.2,19.4,13.4,8.2,180.1,0,0.4,0.4,23.5,1,34,59,72.6,SAURASHTRA & KUTCH,1948
542.3,0,231.8,0,0.1,0,236.5,13.3,0.1,537.6,0,0.9,0.9,0.3,1,3.4,3.7,55.9,SAURASHTRA & KUTCH,1949
473.6,0,21,0,0,0.2,386.8,3.1,0.2,473.4,0,0,0,0,1,0,0,62.5,SAURASHTRA & KUTCH,1950
285.2,0.8,87.7,0,0,0,128.3,40,0,263,0.8,1.4,3,18.8,1,0.4,19.2,6.9,SAURASHTRA & KUTCH,1951
400.8,0.1,32.7,0,0.3,0,279.3,79.1,0.3,396.7,0,1.7,1.8,0.7,1,1.4,2.1,5.6,SAURASHTRA & KUTCH,1952
706.6,0,450.3,0,0.3,6.5,112.1,66.3,6.8,698.4,0.3,0,0.4,0,1,1,1,69.7,SAURASHTRA & KUTCH,1953
599.8,0,207,1.5,1.1,1.9,180.6,47.6,3,590,3.5,0.4,3.9,0.5,1,0.8,2.8,154.9,SAURASHTRA & KUTCH,1954
385.1,0,140.8,0.4,0,0,26.5,26.3,0,374.6,0.9,0.9,1.8,0,1,8.3,8.7,181,SAURASHTRA & KUTCH,1955
739.1,0.2,175.4,0.4,0.2,0.3,318.8,81.3,0.5,675.9,0,1.2,1.4,1.8,1,59,61.2,100.4,SAURASHTRA & KUTCH,1956
